purchase_id,customer_id,purchase_date,product_category,payment_method,purchase_amount,items_quantity,discount_applied,discount_amount
2046,843,2024-09-30,Beauty,Debit Card,314.55,7,False,0.0
2047,315,2024-10-23,Clothing,Debit Card,412.11,5,False,0.0
2048,950,2024-11-27,Electronics,PayPal,432.8,5,False,0.0
2049,368,2024-11-08,Beauty,Debit Card,393.93,6,False,0.0
2050,785,2024-08-19,Books,Debit Card,237.66,4,False,0.0
2051,222,2024-11-23,Home & Garden,Credit Card,90.71,8,False,0.0
2052,555,2024-06-27,Clothing,Gift Card,191.95,7,False,0.0
2053,423,2024-08-15,Clothing,Debit Card,242.17,5,True,12.05
2054,31,2024-11-15,Books,PayPal,142.75,7,True,21.57
2055,1,2024-11-12,Sports,Debit Card,37.45,6,True,37.55
2056,484,2024-09-05,Beauty,Gift Card,270.59,10,False,0.0
2057,673,2024-10-01,Beauty,PayPal,460.01,6,True,38.21
2058,190,2024-10-18,Beauty,Debit Card,29.56,9,True,8.3
2059,977,2024-09-09,Sports,Credit Card,93.96,2,False,0.0
2060,122,2024-08-30,Beauty,Credit Card,294.24,5,True,6.52
2061,194,2024-07-07,Clothing,PayPal,308.59,1,False,0.0
2062,449,2024-08-29,Beauty,Debit Card,198.95,3,False,0.0
2063,414,2024-08-04,Electronics,PayPal,343.41,2,False,0.0
2064,855,2024-11-15,Clothing,Gift Card,164.05,10,False,0.0
2065,314,2024-11-25,Sports,Gift Card,379.26,2,True,41.32
2066,29,2024-12-07,Home & Garden,PayPal,101.82,10,False,0.0
2067,234,2024-06-23,Home & Garden,Debit Card,213.86,7,True,16.66
2068,895,2024-12-11,Beauty,Debit Card,155.92,4,True,34.6
2069,518,2024-11-06,Sports,Debit Card,92.35,10,True,35.32
2070,702,2024-10-21,Home & Garden,Credit Card,252.07,4,False,0.0
2071,551,2024-11-25,Clothing,Gift Card,156.65,10,False,0.0
2072,863,2024-08-15,Books,Debit Card,372.34,1,True,34.1
2073,525,2024-12-10,Beauty,Debit Card,448.15,1,True,46.84
2074,967,2024-11-07,Electronics,Credit Card,118.07,5,False,0.0
2075,262,2024-10-29,Beauty,Debit Card,447.89,2,True,8.33
2076,191,2024-07-06,Electronics,Gift Card,374.08,8,True,7.83
2077,152,2024-08-30,Clothing,Debit Card,490.55,3,True,24.1
2078,190,2024-11-04,Beauty,Credit Card,253.66,4,False,0.0
2079,653,2024-07-04,Clothing,Gift Card,302.92,4,False,0.0
2080,703,2024-06-28,Sports,PayPal,64.11,2,False,0.0
2081,586,2024-09-11,Electronics,PayPal,231.36,8,True,29.3
2082,679,2024-08-19,Clothing,Gift Card,476.94,4,False,0.0
2083,537,2024-07-09,Beauty,Gift Card,390.47,4,True,16.75
2084,751,2024-10-03,Electronics,Debit Card,417.3,7,False,0.0
2085,876,2024-09-05,Books,PayPal,122.19,3,False,0.0
2086,507,2024-11-04,Home & Garden,Credit Card,117.13,4,True,13.82
2087,771,2024-08-29,Home & Garden,Gift Card,401.7,5,True,5.42
2088,892,2024-06-20,Beauty,Debit Card,249.61,10,True,47.89
2089,283,2024-10-01,Home & Garden,Credit Card,431.94,2,False,0.0
2090,833,2024-07-10,Home & Garden,PayPal,44.59,6,True,44.5
2091,286,2024-07-30,Sports,Credit Card,204.72,10,False,0.0
2092,239,2024-10-13,Clothing,Gift Card,260.29,4,True,7.4
2093,665,2024-10-24,Sports,Debit Card,225.47,1,True,14.97
2094,748,2024-11-06,Clothing,Debit Card,362.93,2,True,37.35
2095,397,2024-07-15,Clothing,PayPal,491.3,5,False,0.0
2096,724,2024-10-21,Home & Garden,Gift Card,335.86,4,True,9.9
2097,599,2024-07-07,Books,Gift Card,477.9,6,True,14.53
2098,563,2024-08-16,Clothing,Debit Card,50.01,7,False,0.0
2099,134,2024-11-24,Home & Garden,Gift Card,457.35,10,False,0.0
2100,112,2024-08-27,Home & Garden,Debit Card,479.44,2,True,2.37
2101,432,2024-09-07,Clothing,Gift Card,90.61,10,False,0.0
2102,482,2024-10-29,Books,Gift Card,144.74,9,True,31.32
2103,786,2024-09-05,Books,PayPal,83.38,3,True,34.62
2104,734,2024-12-03,Electronics,PayPal,211.1,9,True,17.19
2105,543,2024-12-01,Clothing,Debit Card,105.45,4,False,0.0
2106,534,2024-09-13,Home & Garden,Gift Card,114.89,7,False,0.0
2107,219,2024-09-05,Electronics,Debit Card,315.61,6,True,12.88
2108,679,2024-07-01,Home & Garden,PayPal,373.26,4,False,0.0
2109,627,2024-12-09,Beauty,Credit Card,400.3,8,True,15.29
2110,989,2024-09-27,Books,Debit Card,250.53,3,True,20.96
2111,446,2024-09-02,Home & Garden,Credit Card,345.0,10,True,46.12
2112,315,2024-11-18,Books,Debit Card,227.92,10,True,7.65
2113,389,2024-10-21,Electronics,Gift Card,271.28,5,False,0.0
2114,111,2024-10-21,Home & Garden,Debit Card,200.61,7,True,16.9
2115,286,2024-09-06,Clothing,Gift Card,411.39,10,False,0.0
2116,556,2024-12-10,Home & Garden,Gift Card,374.07,8,False,0.0
2117,341,2024-10-04,Clothing,Debit Card,98.19,4,True,39.56
2118,861,2024-10-07,Books,PayPal,82.22,3,True,48.64
2119,512,2024-10-10,Home & Garden,PayPal,301.11,2,False,0.0
2120,783,2024-06-30,Electronics,PayPal,29.01,1,True,38.59
2121,938,2024-09-30,Sports,Credit Card,66.88,7,True,48.17
2122,836,2024-11-02,Electronics,Gift Card,43.7,7,True,40.95
2123,6,2024-10-29,Electronics,Debit Card,457.89,6,False,0.0
2124,418,2024-07-17,Beauty,PayPal,399.22,2,True,8.69
2125,16,2024-08-16,Sports,Gift Card,102.45,4,False,0.0
2126,745,2024-08-05,Home & Garden,Credit Card,259.1,2,False,0.0
2127,587,2024-09-12,Home & Garden,Debit Card,127.05,6,True,28.37
2128,938,2024-08-22,Beauty,PayPal,464.59,10,True,30.55
2129,464,2024-06-28,Electronics,Debit Card,217.33,2,True,38.55
2130,794,2024-08-10,Electronics,Debit Card,277.06,2,True,43.13
2131,937,2024-08-30,Sports,Debit Card,221.25,3,True,40.54
2132,449,2024-11-23,Electronics,Credit Card,17.2,9,False,0.0
2133,860,2024-11-13,Home & Garden,Credit Card,452.28,4,False,0.0
2134,992,2024-10-24,Home & Garden,Debit Card,113.25,9,False,0.0
2135,24,2024-12-03,Books,PayPal,82.32,3,True,3.31
2136,960,2024-07-30,Beauty,Credit Card,346.98,1,True,0.42
2137,915,2024-08-08,Books,Gift Card,453.06,6,True,43.23
2138,73,2024-12-02,Home & Garden,Gift Card,71.52,7,True,27.27
2139,319,2024-07-05,Home & Garden,Gift Card,150.58,9,False,0.0
2140,933,2024-11-05,Beauty,Gift Card,350.35,1,True,5.07
2141,589,2024-08-18,Sports,Credit Card,300.25,9,True,15.37
2142,259,2024-11-09,Clothing,PayPal,370.22,1,False,0.0
2143,58,2024-11-16,Home & Garden,Credit Card,209.04,7,False,0.0
2144,291,2024-06-16,Books,Credit Card,472.09,1,True,12.32
2145,727,2024-10-30,Books,PayPal,113.18,2,False,0.0
2146,456,2024-07-25,Sports,Gift Card,44.36,1,True,41.1
2147,960,2024-10-29,Sports,Credit Card,149.48,7,False,0.0
2148,741,2024-10-20,Clothing,Debit Card,18.23,1,False,0.0
2149,252,2024-06-16,Electronics,Debit Card,367.75,6,True,30.04
2150,899,2024-09-07,Electronics,Credit Card,487.23,6,False,0.0
2151,827,2024-09-03,Clothing,PayPal,335.27,2,False,0.0
2152,736,2024-11-12,Electronics,Gift Card,233.71,10,False,0.0
2153,322,2024-09-18,Sports,PayPal,139.38,1,False,0.0
2154,233,2024-08-10,Clothing,Gift Card,395.53,8,False,0.0
2155,257,2024-07-16,Electronics,Credit Card,315.96,10,False,0.0
2156,411,2024-10-15,Clothing,PayPal,375.33,10,True,42.72
2157,688,2024-07-09,Clothing,Credit Card,288.2,10,True,20.31
2158,122,2024-07-18,Home & Garden,Credit Card,295.5,3,False,0.0
2159,604,2024-09-05,Electronics,Gift Card,347.49,2,True,27.43
2160,522,2024-12-06,Books,Debit Card,267.41,5,True,33.68
2161,12,2024-07-02,Books,Credit Card,237.49,1,False,0.0
2162,733,2024-11-14,Books,PayPal,369.01,8,False,0.0
2163,230,2024-10-16,Beauty,Credit Card,413.41,2,True,15.9
2164,711,2024-09-06,Sports,Gift Card,454.1,8,False,0.0
2165,450,2024-06-19,Clothing,Debit Card,468.35,2,True,28.44
2166,213,2024-10-10,Clothing,Credit Card,69.68,7,False,0.0
2167,197,2024-10-23,Home & Garden,Gift Card,145.21,10,False,0.0
2168,803,2024-10-28,Sports,PayPal,265.12,4,True,24.93
2169,289,2024-10-27,Books,PayPal,231.75,9,True,48.36
2170,199,2024-07-03,Books,Gift Card,272.89,1,False,0.0
2171,371,2024-10-29,Sports,Credit Card,407.5,8,False,0.0
2172,531,2024-09-29,Beauty,Debit Card,244.47,1,False,0.0
2173,100,2024-10-04,Beauty,Gift Card,145.99,1,False,0.0
2174,837,2024-07-16,Home & Garden,PayPal,373.5,2,False,0.0
2175,605,2024-08-12,Home & Garden,PayPal,226.44,9,False,0.0
2176,916,2024-11-14,Sports,Gift Card,302.97,6,False,0.0
2177,464,2024-09-13,Clothing,Gift Card,237.77,1,True,44.8
2178,631,2024-09-27,Books,Credit Card,442.21,2,False,0.0
2179,646,2024-08-22,Beauty,Gift Card,34.76,5,False,0.0
2180,545,2024-07-27,Electronics,Credit Card,279.69,10,False,0.0
2181,423,2024-12-07,Home & Garden,Gift Card,137.1,5,True,48.83
2182,796,2024-09-16,Books,Debit Card,62.18,1,True,34.46
2183,795,2024-10-07,Electronics,Credit Card,234.94,8,True,25.6
2184,625,2024-07-21,Electronics,Gift Card,429.67,7,False,0.0
2185,196,2024-09-08,Beauty,Gift Card,381.05,1,False,0.0
2186,352,2024-10-23,Books,PayPal,351.04,10,True,6.83
2187,580,2024-07-07,Books,Gift Card,494.6,4,True,24.02
2188,138,2024-09-22,Books,Debit Card,404.0,6,False,0.0
2189,787,2024-06-22,Clothing,Credit Card,276.57,9,False,0.0
2190,667,2024-10-12,Sports,Credit Card,248.72,9,True,11.37
2191,192,2024-06-15,Beauty,Debit Card,411.52,6,False,0.0
2192,455,2024-09-19,Home & Garden,Credit Card,229.1,2,False,0.0
2193,417,2024-08-30,Sports,Debit Card,226.79,6,True,32.12
2194,140,2024-07-02,Beauty,Debit Card,13.26,9,True,13.21
2195,834,2024-08-06,Books,PayPal,90.42,5,True,41.45
2196,766,2024-09-28,Beauty,PayPal,188.67,5,False,0.0
2197,86,2024-11-04,Books,PayPal,166.0,3,True,21.94
2198,786,2024-08-21,Clothing,PayPal,274.42,1,True,8.96
2199,303,2024-09-15,Electronics,Credit Card,111.1,2,False,0.0
2200,749,2024-11-21,Home & Garden,Credit Card,19.67,3,False,0.0
2201,115,2024-11-20,Home & Garden,PayPal,49.72,10,False,0.0
2202,709,2024-09-25,Beauty,Debit Card,28.47,7,True,13.42
2203,867,2024-12-10,Clothing,Credit Card,387.97,7,False,0.0
2204,218,2024-09-29,Electronics,Credit Card,297.57,9,False,0.0
2205,40,2024-09-22,Sports,Credit Card,131.32,3,False,0.0
2206,730,2024-07-02,Sports,PayPal,457.68,9,False,0.0
2207,683,2024-08-03,Electronics,Gift Card,452.81,4,False,0.0
2208,606,2024-11-08,Electronics,Credit Card,431.0,1,False,0.0
2209,222,2024-11-12,Home & Garden,PayPal,345.77,2,True,43.36
2210,294,2024-10-27,Clothing,Credit Card,271.69,2,False,0.0
2211,451,2024-08-14,Electronics,Gift Card,303.19,7,False,0.0
2212,479,2024-12-06,Electronics,PayPal,378.73,10,True,12.3
2213,238,2024-07-19,Books,Gift Card,445.34,2,False,0.0
2214,991,2024-08-26,Sports,PayPal,349.81,4,True,10.0
2215,832,2024-12-05,Clothing,PayPal,173.72,4,True,39.5
2216,472,2024-09-02,Books,Credit Card,229.57,6,False,0.0
2217,373,2024-08-25,Beauty,PayPal,325.68,2,False,0.0
2218,21,2024-11-07,Beauty,PayPal,355.51,7,False,0.0
2219,812,2024-08-07,Home & Garden,Debit Card,149.26,4,True,36.54
2220,187,2024-11-13,Sports,Debit Card,54.6,4,False,0.0
2221,589,2024-11-21,Books,PayPal,51.6,7,False,0.0
2222,173,2024-09-05,Electronics,Credit Card,259.66,8,True,38.51
2223,582,2024-12-04,Electronics,PayPal,282.05,7,True,35.02
2224,873,2024-06-24,Clothing,Gift Card,79.29,2,True,24.55
2225,391,2024-09-19,Beauty,Gift Card,46.0,6,True,26.63
2226,269,2024-09-24,Books,PayPal,406.54,10,False,0.0
2227,282,2024-10-14,Home & Garden,Credit Card,400.7,2,False,0.0
2228,280,2024-10-09,Sports,Debit Card,205.45,7,True,49.54
2229,544,2024-11-18,Books,Credit Card,99.19,10,True,49.99
2230,598,2024-11-01,Beauty,PayPal,469.16,9,False,0.0
2231,653,2024-07-31,Beauty,Gift Card,32.89,3,True,45.92
2232,926,2024-11-29,Home & Garden,Debit Card,297.08,9,False,0.0
2233,845,2024-07-29,Beauty,Debit Card,248.3,1,True,38.25
2234,704,2024-10-02,Beauty,PayPal,78.01,4,False,0.0
2235,919,2024-09-23,Clothing,PayPal,454.87,7,True,12.75
2236,769,2024-07-16,Books,PayPal,213.72,5,False,0.0
2237,782,2024-09-08,Sports,Credit Card,270.88,10,True,48.42
2238,70,2024-10-25,Home & Garden,PayPal,92.1,9,True,7.12
2239,93,2024-11-22,Sports,Debit Card,328.87,1,True,46.11
2240,343,2024-09-03,Home & Garden,Gift Card,493.25,2,False,0.0
2241,954,2024-09-01,Sports,PayPal,305.23,2,True,46.7
2242,581,2024-07-29,Electronics,Credit Card,19.79,4,False,0.0
2243,249,2024-06-19,Electronics,PayPal,230.22,8,True,22.1
2244,246,2024-10-01,Sports,PayPal,290.55,8,False,0.0
2245,195,2024-09-22,Sports,Gift Card,194.85,2,False,0.0
2246,612,2024-07-21,Books,Debit Card,300.42,8,True,16.18
2247,930,2024-10-14,Home & Garden,Credit Card,493.37,9,False,0.0
2248,206,2024-08-20,Sports,Credit Card,427.22,10,False,0.0
2249,853,2024-06-27,Home & Garden,Credit Card,256.6,8,True,34.44
2250,150,2024-12-02,Sports,Debit Card,281.1,2,True,31.74
2251,840,2024-10-23,Books,PayPal,487.44,1,False,0.0
2252,253,2024-09-07,Sports,PayPal,231.95,10,False,0.0
2253,785,2024-09-19,Beauty,PayPal,217.6,1,True,46.6
2254,267,2024-10-28,Electronics,Credit Card,133.86,2,False,0.0
2255,858,2024-09-18,Sports,Debit Card,97.84,4,False,0.0
2256,549,2024-08-08,Home & Garden,PayPal,292.87,1,False,0.0
2257,118,2024-10-05,Books,PayPal,60.02,3,False,0.0
2258,989,2024-07-02,Home & Garden,Debit Card,408.17,1,False,0.0
2259,124,2024-09-14,Clothing,Gift Card,208.82,6,True,30.72
2260,2,2024-10-12,Clothing,PayPal,444.76,4,False,0.0
2261,508,2024-08-16,Clothing,Credit Card,159.21,6,True,25.65
2262,411,2024-07-12,Home & Garden,Debit Card,66.03,6,True,23.86
2263,298,2024-12-04,Electronics,PayPal,473.62,5,False,0.0
2264,763,2024-08-23,Electronics,Gift Card,99.73,8,True,11.0
2265,969,2024-12-01,Clothing,Credit Card,114.62,4,False,0.0
2266,509,2024-10-08,Clothing,Credit Card,161.91,1,False,0.0
2267,339,2024-12-06,Clothing,PayPal,268.65,3,False,0.0
2268,973,2024-10-29,Clothing,Credit Card,121.86,6,False,0.0
2269,858,2024-10-05,Electronics,Gift Card,420.5,5,True,8.77
2270,259,2024-12-02,Books,Gift Card,211.51,1,False,0.0
2271,211,2024-08-07,Sports,Debit Card,311.38,1,False,0.0
2272,22,2024-06-21,Sports,Credit Card,84.64,4,False,0.0
2273,194,2024-11-02,Clothing,Debit Card,217.29,4,False,0.0
2274,162,2024-08-01,Sports,Gift Card,457.43,8,True,12.83
2275,28,2024-10-13,Clothing,PayPal,467.57,3,False,0.0
2276,787,2024-12-12,Beauty,PayPal,257.41,3,True,21.11
2277,642,2024-10-14,Electronics,Gift Card,349.57,2,False,0.0
2278,472,2024-08-29,Home & Garden,Credit Card,356.29,8,False,0.0
2279,564,2024-10-19,Home & Garden,PayPal,272.13,2,False,0.0
2280,12,2024-10-02,Sports,Debit Card,68.52,2,True,3.4
2281,652,2024-09-09,Sports,PayPal,301.16,10,False,0.0
2282,472,2024-08-11,Sports,Credit Card,23.62,10,True,0.56
2283,726,2024-07-31,Sports,Credit Card,338.1,2,False,0.0
2284,958,2024-12-06,Electronics,Credit Card,262.12,10,False,0.0
2285,150,2024-07-28,Home & Garden,PayPal,27.77,8,False,0.0
2286,65,2024-11-27,Books,PayPal,234.11,2,True,21.53
2287,366,2024-09-25,Beauty,PayPal,211.0,6,False,0.0
2288,459,2024-11-22,Home & Garden,Gift Card,106.98,9,False,0.0
2289,544,2024-08-21,Clothing,PayPal,203.54,1,False,0.0
2290,348,2024-06-23,Books,Gift Card,177.59,6,False,0.0
2291,625,2024-07-12,Sports,PayPal,405.99,2,True,30.35
2292,306,2024-11-10,Home & Garden,Debit Card,372.21,9,True,2.83
2293,705,2024-11-26,Clothing,PayPal,199.17,7,False,0.0
2294,547,2024-09-02,Sports,PayPal,154.48,1,True,18.42
2295,312,2024-07-06,Home & Garden,Debit Card,478.56,5,True,40.9
2296,881,2024-09-02,Beauty,Credit Card,370.66,1,True,32.68
2297,940,2024-07-24,Sports,Debit Card,369.89,10,False,0.0
2298,312,2024-07-31,Electronics,Credit Card,160.42,6,True,17.29
2299,817,2024-07-14,Sports,Gift Card,481.32,7,False,0.0
2300,661,2024-07-22,Clothing,PayPal,106.25,5,False,0.0
2301,385,2024-07-13,Beauty,PayPal,13.99,8,True,10.92
2302,737,2024-06-25,Clothing,Debit Card,264.57,10,True,15.42
2303,425,2024-07-22,Home & Garden,PayPal,405.55,10,False,0.0
2304,276,2024-11-01,Sports,Credit Card,158.34,10,True,47.83
2305,559,2024-10-29,Beauty,PayPal,68.73,3,False,0.0
2306,697,2024-08-09,Sports,Credit Card,318.46,4,False,0.0
2307,45,2024-07-26,Home & Garden,Gift Card,178.53,3,True,48.56
2308,423,2024-09-02,Clothing,Debit Card,234.22,8,False,0.0
2309,710,2024-08-24,Books,Debit Card,181.02,5,False,0.0
2310,703,2024-07-24,Clothing,Debit Card,348.73,9,True,34.75
2311,922,2024-10-06,Sports,Debit Card,64.56,4,False,0.0
2312,799,2024-08-11,Sports,Credit Card,102.83,10,False,0.0
2313,225,2024-07-26,Books,Credit Card,111.8,3,False,0.0
2314,769,2024-08-04,Beauty,Credit Card,484.61,4,True,21.35
2315,274,2024-08-25,Clothing,Debit Card,90.96,8,False,0.0
2316,445,2024-11-24,Home & Garden,Gift Card,159.8,2,False,0.0
2317,383,2024-11-05,Sports,Debit Card,30.57,2,False,0.0
2318,159,2024-12-09,Beauty,Debit Card,32.46,10,True,21.55
2319,623,2024-08-29,Clothing,Credit Card,440.3,7,True,13.13
2320,211,2024-06-21,Sports,PayPal,398.83,5,False,0.0
2321,28,2024-07-16,Books,PayPal,292.52,5,False,0.0
2322,698,2024-08-15,Electronics,Debit Card,221.14,3,True,19.55
2323,675,2024-07-24,Sports,Credit Card,341.73,10,False,0.0
2324,505,2024-11-24,Electronics,Credit Card,24.21,3,True,44.14
2325,526,2024-08-21,Beauty,Debit Card,308.64,1,False,0.0
2326,492,2024-10-14,Beauty,Debit Card,52.5,6,False,0.0
2327,234,2024-10-23,Home & Garden,PayPal,180.21,3,False,0.0
2328,217,2024-10-11,Clothing,PayPal,116.94,9,False,0.0
2329,417,2024-10-09,Electronics,Credit Card,38.15,8,False,0.0
2330,954,2024-11-14,Beauty,Debit Card,111.85,3,True,18.96
2331,273,2024-10-13,Home & Garden,Debit Card,344.05,2,True,7.94
2332,988,2024-06-20,Books,Debit Card,266.65,10,False,0.0
2333,475,2024-07-05,Books,Credit Card,13.1,5,False,0.0
2334,65,2024-09-11,Beauty,Gift Card,391.76,7,True,36.17
2335,393,2024-10-21,Beauty,Debit Card,173.14,4,True,41.93
2336,849,2024-12-12,Home & Garden,Credit Card,487.6,8,False,0.0
2337,874,2024-09-23,Home & Garden,Credit Card,138.54,10,True,31.86
2338,292,2024-12-02,Books,Credit Card,293.3,1,False,0.0
2339,778,2024-10-16,Home & Garden,Debit Card,174.63,2,True,38.2
2340,822,2024-06-15,Clothing,Debit Card,418.46,9,True,19.99
2341,421,2024-11-20,Sports,Credit Card,175.08,6,True,36.38
2342,584,2024-09-06,Sports,Debit Card,338.75,8,True,42.75
2343,900,2024-08-06,Beauty,Credit Card,487.38,2,True,7.84
2344,995,2024-11-29,Electronics,Credit Card,398.27,9,False,0.0
2345,517,2024-10-22,Sports,Gift Card,451.69,10,True,45.15
2346,783,2024-08-20,Clothing,PayPal,146.83,3,True,44.91
2347,585,2024-11-20,Sports,Debit Card,32.83,9,True,41.18
2348,824,2024-11-03,Books,Credit Card,248.36,5,False,0.0
2349,495,2024-08-24,Books,Gift Card,419.73,7,True,36.51
2350,407,2024-08-23,Beauty,Gift Card,296.3,9,False,0.0
2351,810,2024-11-09,Beauty,Gift Card,156.32,1,False,0.0
2352,764,2024-11-01,Sports,Gift Card,27.45,4,True,7.27
2353,397,2024-06-20,Sports,PayPal,144.75,7,False,0.0
2354,449,2024-06-16,Books,Credit Card,59.06,9,True,3.57
2355,914,2024-07-17,Clothing,Debit Card,200.15,7,True,43.54
2356,833,2024-10-13,Electronics,Credit Card,146.45,7,False,0.0
2357,524,2024-11-26,Beauty,Debit Card,118.07,1,True,45.79
2358,230,2024-09-27,Sports,Debit Card,410.78,10,True,39.1
2359,469,2024-09-18,Electronics,Credit Card,375.12,10,True,9.3
2360,239,2024-08-05,Beauty,Credit Card,88.45,4,False,0.0
2361,102,2024-06-20,Electronics,Credit Card,108.94,2,False,0.0
2362,822,2024-08-05,Sports,PayPal,413.44,7,False,0.0
2363,587,2024-11-21,Home & Garden,Credit Card,166.37,4,True,2.93
2364,794,2024-07-13,Sports,PayPal,67.21,7,True,40.87
2365,969,2024-12-11,Electronics,Gift Card,19.14,7,False,0.0
2366,31,2024-07-09,Clothing,Gift Card,301.35,2,True,26.24
2367,880,2024-07-16,Clothing,Debit Card,12.48,2,False,0.0
2368,637,2024-09-27,Electronics,PayPal,194.57,8,False,0.0
2369,337,2024-06-16,Beauty,PayPal,471.5,3,True,0.64
2370,517,2024-11-19,Sports,PayPal,144.62,1,True,14.73
2371,14,2024-07-19,Beauty,PayPal,284.58,4,True,29.72
2372,828,2024-10-21,Beauty,PayPal,251.21,5,True,29.96
2373,685,2024-06-21,Home & Garden,PayPal,479.24,4,False,0.0
2374,373,2024-11-07,Electronics,Debit Card,382.71,9,False,0.0
2375,429,2024-10-20,Clothing,Credit Card,21.66,5,True,46.57
2376,126,2024-08-17,Electronics,PayPal,150.22,7,False,0.0
2377,234,2024-10-05,Beauty,Debit Card,398.75,10,True,24.34
2378,564,2024-10-27,Electronics,Debit Card,145.41,6,False,0.0
2379,890,2024-06-22,Home & Garden,PayPal,132.33,7,True,45.16
2380,727,2024-08-31,Beauty,Debit Card,313.12,5,False,0.0
2381,821,2024-09-26,Home & Garden,PayPal,179.09,8,True,43.4
2382,19,2024-10-14,Beauty,PayPal,370.55,4,False,0.0
2383,140,2024-10-13,Clothing,Gift Card,89.08,6,False,0.0
2384,137,2024-11-22,Books,Debit Card,321.29,3,True,7.93
2385,960,2024-07-31,Clothing,Debit Card,426.96,3,True,32.88
2386,494,2024-07-08,Clothing,Debit Card,305.37,5,True,16.68
2387,216,2024-07-02,Home & Garden,Gift Card,359.03,6,True,33.34
2388,146,2024-08-04,Electronics,Credit Card,218.47,7,False,0.0
2389,321,2024-08-20,Clothing,Debit Card,27.11,1,False,0.0
2390,25,2024-10-05,Electronics,Debit Card,60.46,10,True,26.61
2391,552,2024-09-04,Clothing,Gift Card,172.14,2,True,37.65
2392,448,2024-08-13,Home & Garden,Debit Card,70.32,2,True,29.38
2393,435,2024-11-27,Clothing,PayPal,470.08,2,True,18.24
2394,429,2024-10-06,Sports,Gift Card,486.24,8,False,0.0
2395,289,2024-11-12,Sports,Gift Card,247.9,2,True,18.5
2396,427,2024-07-24,Home & Garden,PayPal,47.15,10,True,39.12
2397,333,2024-11-09,Clothing,Debit Card,258.17,3,False,0.0
2398,345,2024-06-30,Electronics,Credit Card,138.34,8,False,0.0
2399,168,2024-09-08,Sports,PayPal,487.86,1,True,12.65
2400,437,2024-07-27,Electronics,Gift Card,165.99,1,False,0.0
2401,324,2024-08-17,Books,Debit Card,323.51,9,False,0.0
2402,404,2024-06-19,Books,Credit Card,204.54,7,True,9.42
2403,810,2024-12-10,Electronics,Gift Card,174.3,10,False,0.0
2404,813,2024-11-27,Sports,Debit Card,288.4,5,False,0.0
2405,425,2024-08-06,Home & Garden,Credit Card,96.09,6,True,46.88
2406,816,2024-07-30,Home & Garden,Gift Card,392.14,2,True,29.45
2407,687,2024-10-18,Beauty,Debit Card,83.37,6,False,0.0
2408,600,2024-09-18,Sports,Debit Card,426.33,10,True,13.25
2409,680,2024-11-09,Clothing,PayPal,154.13,7,True,10.25
2410,157,2024-11-29,Electronics,Credit Card,363.98,6,True,33.16
2411,469,2024-12-06,Home & Garden,PayPal,85.82,6,False,0.0
2412,440,2024-09-22,Sports,Credit Card,412.68,8,False,0.0
2413,336,2024-08-15,Electronics,Credit Card,376.97,7,False,0.0
2414,816,2024-08-23,Sports,Debit Card,342.49,7,False,0.0
2415,711,2024-06-19,Clothing,Credit Card,319.84,9,True,49.55
2416,788,2024-11-12,Beauty,Gift Card,454.23,6,True,8.16
2417,100,2024-11-04,Sports,Gift Card,320.22,5,False,0.0
2418,395,2024-06-19,Home & Garden,Gift Card,55.83,7,True,37.22
2419,294,2024-09-23,Clothing,Debit Card,159.09,7,False,0.0
2420,697,2024-08-25,Clothing,PayPal,323.49,1,True,27.79
2421,681,2024-09-14,Home & Garden,Credit Card,413.97,2,False,0.0
2422,20,2024-12-11,Books,Credit Card,104.65,10,False,0.0
2423,766,2024-11-25,Home & Garden,PayPal,386.63,6,True,1.37
2424,433,2024-09-17,Beauty,Credit Card,408.98,10,False,0.0
2425,554,2024-11-26,Sports,Credit Card,105.44,2,True,31.36
2426,78,2024-11-17,Books,Debit Card,300.84,5,False,0.0
2427,840,2024-08-18,Home & Garden,Credit Card,206.33,3,False,0.0
2428,298,2024-10-14,Books,Gift Card,482.99,9,False,0.0
2429,356,2024-10-02,Electronics,Debit Card,391.64,7,False,0.0
2430,122,2024-07-27,Beauty,Credit Card,399.01,9,True,45.02
2431,466,2024-06-15,Clothing,Credit Card,491.91,10,False,0.0
2432,479,2024-11-14,Sports,PayPal,149.41,7,False,0.0
2433,707,2024-09-24,Home & Garden,Gift Card,431.02,9,True,12.26
2434,751,2024-10-25,Home & Garden,Gift Card,428.77,2,False,0.0
2435,917,2024-06-27,Home & Garden,Gift Card,56.83,10,False,0.0
2436,484,2024-07-21,Books,Gift Card,39.58,5,True,17.79
2437,154,2024-11-02,Books,PayPal,474.05,3,True,38.64
2438,923,2024-09-23,Sports,PayPal,281.64,2,True,27.07
2439,178,2024-07-01,Books,PayPal,205.76,8,True,1.92
2440,674,2024-06-23,Sports,Credit Card,475.44,4,True,38.45
2441,208,2024-06-17,Beauty,Debit Card,403.11,1,True,10.19
2442,180,2024-08-26,Clothing,PayPal,29.77,6,True,5.4
2443,493,2024-09-11,Electronics,Gift Card,203.01,9,False,0.0
2444,909,2024-09-07,Home & Garden,Debit Card,400.65,4,True,23.12
2445,305,2024-06-29,Electronics,PayPal,429.69,10,False,0.0
2446,426,2024-10-22,Electronics,PayPal,20.2,7,False,0.0
2447,916,2024-10-05,Sports,PayPal,283.3,5,True,15.17
